,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,year,month,day,order_value_raw
768,106,2023-05-17,18:58:00,1,Female,46,Clothing,1.0,50.0,15.0,50.0,2023,5,17,106
769,818,2023-05-29,18:56:00,4,Male,30,Electronics,1.0,500.0,265.0,500.0,2023,5,29,818
770,1106,2023-08-12,17:50:00,3,Female,46,Clothing,1.0,50.0,14.0,50.0,2023,8,12,1106
771,1818,2023-09-20,17:29:00,4,Male,30,Electronics,1.0,500.0,150.0,500.0,2023,9,20,1818
772,94,2023-03-13,22:39:00,5,Female,47,Beauty,2.0,500.0,250.0,1000.0,2023,3,13,94
773,811,2023-04-15,18:34:00,2,Male,61,Beauty,2.0,25.0,6.75,50.0,2023,4,15,811
774,881,2023-12-21,20:52:00,4,Male,22,Electronics,1.0,300.0,99.0,300.0,2023,12,21,881
775,1094,2023-06-15,20:34:00,1,Female,47,Beauty,2.0,500.0,210.0,1000.0,2023,6,15,1094
776,1811,2023-12-09,21:58:00,5,Male,61,Beauty,2.0,25.0,8.5,50.0,2023,12,9,1811
777,1881,2023-07-11,17:23:00,5,Male,22,Electronics,1.0,300.0,147.0,300.0,2023,7,11,1881
778,403,2023-04-22,19:31:00,5,Male,32,Clothing,2.0,300.0,78.0,600.0,2023,4,22,403
779,653,2023-11-25,22:53:00,3,Male,54,Clothing,3.0,25.0,9.25,75.0,2023,11,25,653
780,694,2023-06-30,17:47:00,3,Female,39,Electronics,2.0,25.0,10.0,50.0,2023,6,30,694
781,1403,2023-03-25,18:20:00,4,Male,32,Clothing,2.0,300.0,162.0,600.0,2023,3,25,1403
782,1653,2023-07-23,19:34:00,2,Male,54,Clothing,3.0,25.0,12.75,75.0,2023,7,23,1653
783,1694,2023-01-10,19:22:00,4,Female,39,Electronics,2.0,25.0,9.75,50.0,2023,1,10,1694
784,4,2023-08-27,18:12:00,3,Male,37,Clothing,1.0,500.0,200.0,500.0,2023,8,27,4
785,647,2023-03-01,19:53:00,5,Male,59,Clothing,3.0,500.0,190.0,1500.0,2023,3,1,647
786,911,2023-07-15,17:29:00,3,Male,42,Electronics,3.0,300.0,84.0,900.0,2023,7,15,911
787,1004,2023-01-11,21:46:00,2,Male,37,Clothing,1.0,500.0,230.0,500.0,2023,1,11,1004
788,1647,2023-05-01,20:26:00,5,Male,59,Clothing,3.0,500.0,240.0,1500.0,2023,5,1,1647
789,1911,2023-12-13,18:33:00,4,Male,42,Electronics,3.0,300.0,75.0,900.0,2023,12,13,1911
790,419,2023-03-31,19:18:00,5,Female,44,Clothing,3.0,30.0,11.7,90.0,2023,3,31,419
791,642,2023-05-04,21:40:00,1,Female,54,Clothing,4.0,25.0,12.0,100.0,2023,5,4,642
792,843,2023-01-25,22:46:00,3,Male,21,Beauty,3.0,500.0,180.0,1500.0,2023,1,25,843
793,895,2023-08-31,21:51:00,3,Female,55,Clothing,4.0,30.0,14.4,120.0,2023,8,31,895
794,1419,2023-02-05,18:42:00,3,Female,44,Clothing,3.0,30.0,9.3,90.0,2023,2,5,1419
795,1642,2023-12-27,18:30:00,4,Female,54,Clothing,4.0,25.0,11.5,100.0,2023,12,27,1642
796,1843,2023-09-21,18:58:00,1,Male,21,Beauty,3.0,500.0,240.0,1500.0,2023,9,21,1843
797,1895,2023-03-27,20:59:00,4,Female,55,Clothing,4.0,30.0,15.3,120.0,2023,3,27,1895
798,31,2023-12-31,17:47:00,3,Male,44,Electronics,4.0,300.0,129.0,1200.0,2023,12,31,31
799,37,2023-05-26,22:42:00,2,Female,18,Beauty,3.0,25.0,8.75,75.0,2023,5,26,37
800,72,2023-12-06,19:19:00,5,Female,20,Electronics,4.0,500.0,195.0,2000.0,2023,12,6,72
801,243,2023-06-24,18:02:00,5,Female,47,Electronics,3.0,300.0,156.0,900.0,2023,6,24,243
802,281,2023-09-18,20:09:00,4,Female,29,Beauty,4.0,500.0,275.0,2000.0,2023,9,18,281
803,489,2023-10-31,22:01:00,1,Male,44,Electronics,1.0,30.0,14.4,30.0,2023,10,31,489
804,491,2023-12-30,21:11:00,4,Female,60,Electronics,3.0,300.0,78.0,900.0,2023,12,30,491
805,729,2023-08-26,22:29:00,3,Male,29,Clothing,4.0,300.0,84.0,1200.0,2023,8,26,729
806,822,2023-02-16,17:39:00,3,Female,52,Beauty,3.0,50.0,13.5,150.0,2023,2,16,822
807,1031,2023-11-12,21:15:00,3,Male,44,Electronics,4.0,300.0,126.0,1200.0,2023,11,12,1031
808,1037,2023-10-17,17:38:00,2,Female,18,Beauty,3.0,25.0,11.5,75.0,2023,10,17,1037
809,1072,2023-02-24,18:10:00,4,Female,20,Electronics,4.0,500.0,180.0,2000.0,2023,2,24,1072
810,1243,2023-12-08,17:11:00,4,Female,47,Electronics,3.0,300.0,138.0,900.0,2023,12,8,1243
811,1281,2023-03-14,19:34:00,4,Female,29,Beauty,4.0,500.0,165.0,2000.0,2023,3,14,1281
812,1489,2023-04-28,18:30:00,2,Male,44,Electronics,1.0,30.0,10.5,30.0,2023,4,28,1489
813,1491,2023-05-26,22:14:00,107,Female,60,Electronics,3.0,300.0,129.0,900.0,2023,5,26,1491
814,1729,2023-11-22,18:55:00,82,Male,29,Clothing,4.0,300.0,81.0,1200.0,2023,11,22,1729
815,1822,2023-09-09,17:15:00,15,Female,52,Beauty,3.0,50.0,21.0,150.0,2023,9,9,1822
816,840,2023-07-01,18:59:00,60,Male,62,Clothing,2.0,25.0,11.75,50.0,2023,7,1,840
817,1840,2023-05-12,20:22:00,138,Male,62,Clothing,2.0,25.0,11.0,50.0,2023,5,12,1840
818,404,2023-02-13,19:55:00,59,Male,46,Electronics,2.0,500.0,160.0,1000.0,2023,2,13,404
819,899,2023-05-22,21:34:00,147,Male,26,Clothing,2.0,300.0,153.0,600.0,2023,5,22,899
820,990,2023-03-29,21:45:00,68,Female,58,Beauty,2.0,500.0,235.0,1000.0,2023,3,29,990
821,1404,2023-08-20,18:15:00,155,Male,46,Electronics,2.0,500.0,185.0,1000.0,2023,8,20,1404
822,1899,2023-05-03,21:03:00,51,Male,26,Clothing,2.0,300.0,99.0,600.0,2023,5,3,1899
823,1990,2023-11-22,17:02:00,48,Female,58,Beauty,2.0,500.0,155.0,1000.0,2023,11,22,1990
824,382,2023-07-14,21:20:00,29,Female,53,Clothing,2.0,500.0,245.0,1000.0,2023,7,14,382
825,578,2023-12-05,22:42:00,68,Female,54,Clothing,4.0,30.0,9.3,120.0,2023,12,5,578
826,923,2023-06-10,17:20:00,62,Male,32,Beauty,3.0,300.0,165.0,900.0,2023,6,10,923
827,1382,2023-05-20,18:13:00,139,Female,53,Clothing,2.0,500.0,185.0,1000.0,2023,5,20,1382
828,1578,2023-11-20,18:43:00,66,Female,54,Clothing,4.0,30.0,12.0,120.0,2023,11,20,1578
829,1923,2022-04-03,17:38:00,74,Male,32,Beauty,3.0,300.0,159.0,900.0,2022,4,3,1923
830,307,2022-11-11,22:54:00,32,Female,26,Electronics,2.0,25.0,8.5,50.0,2022,11,11,307
831,561,2022-07-29,17:04:00,34,Female,64,Clothing,4.0,500.0,250.0,2000.0,2022,7,29,561
832,651,2023-09-28,21:02:00,30,Male,51,Clothing,3.0,50.0,26.0,150.0,2023,9,28,651
833,1307,2022-01-29,22:11:00,68,Female,26,Electronics,2.0,25.0,11.75,50.0,2022,1,29,1307
834,1561,2023-09-17,19:38:00,16,Female,64,Clothing,4.0,500.0,170.0,2000.0,2023,9,17,1561
835,1651,2022-12-04,21:29:00,155,Male,51,Clothing,3.0,50.0,23.5,150.0,2022,12,4,1651
836,988,2022-08-05,18:41:00,85,Female,63,Clothing,3.0,25.0,8.0,75.0,2022,8,5,988
837,1988,2023-11-30,18:47:00,144,Female,63,Clothing,3.0,25.0,7.25,75.0,2023,11,30,1988
838,67,2023-08-19,20:19:00,119,Female,48,Beauty,4.0,300.0,129.0,1200.0,2023,8,19,67
839,1067,2023-10-03,17:01:00,105,Female,48,Beauty,4.0,300.0,129.0,1200.0,2023,10,3,1067
840,915,2023-10-11,19:06:00,95,Female,26,Beauty,3.0,30.0,12.9,90.0,2023,10,11,915
841,985,2023-06-13,22:33:00,113,Female,19,Electronics,2.0,25.0,9.0,50.0,2023,6,13,985
842,1915,2023-07-10,22:50:00,53,Female,26,Beauty,3.0,30.0,9.3,90.0,2023,7,10,1915
843,1985,2023-03-31,20:15:00,113,Female,19,Electronics,2.0,25.0,9.75,50.0,2023,3,31,1985
844,56,2022-12-27,19:37:00,97,Female,26,Clothing,3.0,300.0,120.0,900.0,2022,12,27,56
845,159,2022-11-10,21:30:00,42,Male,26,Clothing,4.0,50.0,23.5,200.0,2022,11,10,159
846,862,2022-12-11,21:37:00,29,Male,28,Electronics,4.0,300.0,78.0,1200.0,2022,12,11,862
847,1056,2022-04-17,19:46:00,54,Female,26,Clothing,3.0,300.0,114.0,900.0,2022,4,17,1056
848,1159,2023-04-02,18:08:00,41,Male,26,Clothing,4.0,50.0,18.0,200.0,2023,4,2,1159
849,1862,2022-02-06,22:50:00,64,Male,28,Electronics,4.0,300.0,165.0,1200.0,2022,2,6,1862
850,315,2023-07-03,18:53:00,122,Male,47,Clothing,2.0,30.0,15.0,60.0,2023,7,3,315
851,545,2023-12-19,17:18:00,61,Male,27,Clothing,2.0,25.0,8.25,50.0,2023,12,19,545
852,902,2022-02-14,17:16:00,108,Female,54,Beauty,1.0,50.0,21.5,50.0,2022,2,14,902
853,1315,2022-08-31,20:52:00,14,Male,47,Clothing,2.0,30.0,12.9,60.0,2022,8,31,1315
854,1545,2023-07-15,18:21:00,16,Male,27,Clothing,2.0,25.0,8.25,50.0,2023,7,15,1545
855,1902,2022-12-21,17:12:00,97,Female,54,Beauty,1.0,50.0,14.0,50.0,2022,12,21,1902
856,170,2023-09-21,20:46:00,125,Female,25,Clothing,2.0,25.0,12.5,50.0,2023,9,21,170
857,685,2023-07-04,22:15:00,90,Male,57,Electronics,2.0,25.0,7.75,50.0,2023,7,4,685
858,958,2022-01-01,21:14:00,116,Male,62,Electronics,2.0,25.0,11.0,50.0,2022,1,1,958
859,1170,2023-01-06,17:13:00,96,Female,25,Clothing,2.0,25.0,8.0,50.0,2023,1,6,1170
860,1685,2022-04-20,20:32:00,76,Male,57,Electronics,2.0,25.0,8.75,50.0,2022,4,20,1685
861,1958,2022-11-27,19:19:00,125,Male,62,Electronics,2.0,25.0,11.75,50.0,2022,11,27,1958
862,363,2022-05-23,22:51:00,92,Male,64,Beauty,1.0,25.0,13.5,25.0,2022,5,23,363
863,394,2022-08-19,19:27:00,105,Female,27,Clothing,1.0,500.0,165.0,500.0,2022,8,19,394
864,537,2023-10-01,18:07:00,98,Female,21,Beauty,1.0,500.0,275.0,500.0,2023,10,1,537
865,1363,2023-07-04,20:27:00,33,Male,64,Beauty,1.0,25.0,7.75,25.0,2023,7,4,1363
866,1394,2022-04-17,20:06:00,14,Female,27,Clothing,1.0,500.0,250.0,500.0,2022,4,17,1394
867,1537,2022-11-29,17:57:00,116,Female,21,Beauty,1.0,500.0,140.0,500.0,2022,11,29,1537
868,387,2023-01-26,21:58:00,118,Male,44,Beauty,1.0,30.0,9.0,30.0,2023,1,26,387
869,556,2022-02-05,17:37:00,42,Female,18,Electronics,1.0,50.0,12.5,50.0,2022,2,5,556
870,782,2022-04-13,21:51:00,71,Male,59,Clothing,3.0,300.0,150.0,900.0,2022,4,13,782
871,906,2022-07-19,17:55:00,6,Female,20,Clothing,1.0,50.0,17.0,50.0,2022,7,19,906
872,1387,2022-07-26,17:48:00,37,Male,44,Beauty,1.0,30.0,15.6,30.0,2022,7,26,1387
873,1556,2023-05-17,19:13:00,35,Female,18,Electronics,1.0,50.0,22.5,50.0,2023,5,17,1556
874,1782,2023-04-07,20:23:00,116,Male,59,Clothing,3.0,300.0,141.0,900.0,2023,4,7,1782
875,1906,2022-10-01,20:10:00,58,Female,20,Clothing,1.0,50.0,26.5,50.0,2022,10,1,1906
876,560,2023-10-23,22:51:00,7,Female,25,Electronics,1.0,50.0,19.0,50.0,2023,10,23,560
877,944,2022-08-23,20:22:00,136,Male,44,Clothing,2.0,25.0,12.0,50.0,2022,8,23,944
878,1560,2022-11-13,17:16:00,91,Female,25,Electronics,1.0,50.0,18.5,50.0,2022,11,13,1560
879,1944,2023-07-18,21:08:00,63,Male,44,Clothing,2.0,25.0,6.5,50.0,2023,7,18,1944
880,481,2023-07-13,17:12:00,48,Female,43,Electronics,4.0,300.0,114.0,1200.0,2023,7,13,481
881,867,2022-07-24,22:40:00,152,Male,21,Electronics,1.0,500.0,185.0,500.0,2022,7,24,867
882,882,2023-10-22,21:41:00,144,Female,64,Electronics,2.0,25.0,13.25,50.0,2023,10,22,882
883,961,2023-03-22,22:36:00,86,Male,53,Beauty,4.0,50.0,23.0,200.0,2023,3,22,961
884,1481,2023-11-09,17:22:00,20,Female,43,Electronics,4.0,300.0,114.0,1200.0,2023,11,9,1481
885,1867,2023-05-16,19:55:00,144,Male,21,Electronics,1.0,500.0,190.0,500.0,2023,5,16,1867
886,1882,2023-06-21,20:56:00,15,Female,64,Electronics,2.0,25.0,9.0,50.0,2023,6,21,1882
887,1961,2022-05-15,21:17:00,95,Male,53,Beauty,4.0,50.0,20.5,200.0,2022,5,15,1961
888,187,2022-02-20,20:19:00,88,Female,64,Clothing,2.0,50.0,21.0,100.0,2022,2,20,187
889,446,2022-11-02,19:57:00,104,Male,21,Electronics,1.0,50.0,13.0,50.0,2022,11,2,446
890,1187,2023-07-07,17:05:00,52,Female,64,Clothing,2.0,50.0,12.5,100.0,2023,7,7,1187
891,1446,2022-01-23,18:55:00,155,Male,21,Electronics,1.0,50.0,23.5,50.0,2022,1,23,1446
892,539,2023-11-30,18:13:00,135,Male,25,Beauty,1.0,500.0,205.0,500.0,2023,11,30,539
893,587,2023-09-04,19:00:00,91,Female,40,Beauty,4.0,300.0,99.0,1200.0,2023,9,4,587
894,1539,2022-12-06,21:52:00,96,Male,25,Beauty,1.0,500.0,170.0,500.0,2022,12,6,1539
895,1587,2022-11-05,20:06:00,140,Female,40,Beauty,4.0,300.0,105.0,1200.0,2022,11,5,1587
896,212,2023-10-12,18:13:00,105,Male,21,Clothing,3.0,500.0,215.0,1500.0,2023,10,12,212
897,765,2022-10-16,19:03:00,77,Male,43,Clothing,4.0,50.0,12.5,200.0,2022,10,16,765
898,769,2022-09-09,18:57:00,18,Female,31,Electronics,4.0,30.0,10.2,120.0,2022,9,9,769
899,1212,2022-03-16,18:05:00,142,Male,21,Clothing,3.0,500.0,265.0,1500.0,2022,3,16,1212
900,1765,2022-10-18,22:49:00,13,Male,43,Clothing,4.0,50.0,16.0,200.0,2022,10,18,1765
901,1769,2023-10-08,22:50:00,116,Female,31,Electronics,4.0,30.0,9.3,120.0,2023,10,8,1769
902,321,2023-09-24,19:53:00,30,Female,26,Electronics,2.0,25.0,9.5,50.0,2023,9,24,321
903,356,2023-08-27,18:35:00,71,Male,50,Electronics,3.0,500.0,255.0,1500.0,2023,8,27,356
904,510,2023-05-29,17:04:00,14,Female,39,Beauty,4.0,50.0,13.0,200.0,2023,5,29,510
905,534,2023-04-27,22:30:00,112,Male,45,Clothing,2.0,500.0,140.0,1000.0,2023,4,27,534
906,1321,2023-04-23,22:54:00,155,Female,26,Electronics,2.0,25.0,10.5,50.0,2023,4,23,1321
907,1356,2023-12-18,21:31:00,11,Male,50,Electronics,3.0,500.0,245.0,1500.0,2023,12,18,1356
908,1510,2022-11-20,18:21:00,124,Female,39,Beauty,4.0,50.0,19.0,200.0,2022,11,20,1510
909,1534,2022-06-13,19:44:00,72,Male,45,Clothing,2.0,500.0,270.0,1000.0,2022,6,13,1534
910,104,2022-06-09,22:58:00,129,Female,34,Beauty,2.0,500.0,190.0,1000.0,2022,6,9,104
911,110,2022-11-18,17:28:00,149,Male,27,Clothing,3.0,300.0,99.0,900.0,2022,11,18,110
912,352,2023-07-28,17:55:00,54,Male,57,Electronics,2.0,500.0,175.0,1000.0,2023,7,28,352
913,365,2023-02-23,22:12:00,151,Male,31,Clothing,1.0,300.0,93.0,300.0,2023,2,23,365
914,887,2022-02-24,19:20:00,44,Male,59,Clothing,4.0,25.0,10.0,100.0,2022,2,24,887
915,1104,2022-07-11,20:13:00,70,Female,34,Beauty,2.0,500.0,150.0,1000.0,2022,7,11,1104
916,1110,2022-10-26,19:14:00,62,Male,27,Clothing,3.0,300.0,114.0,900.0,2022,10,26,1110
917,1352,2023-10-19,17:40:00,14,Male,57,Electronics,2.0,500.0,260.0,1000.0,2023,10,19,1352
918,1365,2023-11-08,20:22:00,18,Male,31,Clothing,1.0,300.0,156.0,300.0,2023,11,8,1365
919,1887,2023-12-11,19:34:00,113,Male,59,Clothing,4.0,25.0,10.0,100.0,2023,12,11,1887
920,629,2023-01-05,19:55:00,39,Male,62,Electronics,2.0,25.0,8.0,50.0,2023,1,5,629
921,1629,2022-02-17,20:18:00,144,Male,62,Electronics,2.0,25.0,10.75,50.0,2022,2,17,1629
922,655,2022-10-31,18:43:00,19,Female,55,Clothing,1.0,500.0,210.0,500.0,2022,10,31,655
923,1655,2023-05-28,17:57:00,8,Female,55,Clothing,1.0,500.0,125.0,500.0,2023,5,28,1655
924,567,2023-05-08,19:53:00,5,Female,25,Clothing,3.0,300.0,144.0,900.0,2023,5,8,567
925,1567,2023-04-07,17:10:00,76,Female,25,Clothing,3.0,300.0,162.0,900.0,2023,4,7,1567
926,182,2023-06-21,19:27:00,27,Male,62,Beauty,4.0,30.0,10.2,120.0,2023,6,21,182
927,819,2023-08-15,21:59:00,111,Female,35,Beauty,2.0,50.0,26.0,100.0,2023,8,15,819
928,1182,2023-01-03,21:26:00,14,Male,62,Beauty,4.0,30.0,12.9,120.0,2023,1,3,1182
929,1819,2022-11-05,20:44:00,83,Female,35,Beauty,2.0,50.0,13.5,100.0,2022,11,5,1819
930,100,2022-02-08,19:34:00,21,Male,41,Electronics,1.0,30.0,9.3,30.0,2022,2,8,100
931,833,2023-05-09,18:39:00,85,Male,42,Beauty,4.0,50.0,24.5,200.0,2023,5,9,833
932,1100,2023-01-20,18:15:00,136,Male,41,Electronics,1.0,30.0,13.2,30.0,2023,1,20,1100
933,1833,2022-01-30,17:20:00,56,Male,42,Beauty,4.0,50.0,18.0,200.0,2022,1,30,1833
934,542,2023-06-01,18:41:00,50,Female,20,Beauty,1.0,50.0,24.0,50.0,2023,6,1,542
935,723,2022-07-14,21:57:00,120,Female,54,Beauty,4.0,50.0,20.5,200.0,2022,7,14,723
936,726,2022-06-05,19:37:00,72,Male,47,Clothing,4.0,300.0,126.0,1200.0,2022,6,5,726
937,1542,2023-05-17,20:30:00,147,Female,20,Beauty,1.0,50.0,14.5,50.0,2023,5,17,1542
938,1723,2022-02-10,17:43:00,40,Female,54,Beauty,4.0,50.0,18.0,200.0,2022,2,10,1723
939,1726,2023-06-26,18:12:00,13,Male,47,Clothing,4.0,300.0,93.0,1200.0,2023,6,26,1726
940,488,2022-07-05,17:28:00,26,Female,51,Electronics,3.0,300.0,123.0,900.0,2022,7,5,488
941,1488,2022-11-12,19:24:00,9,Female,51,Electronics,3.0,300.0,126.0,900.0,2022,11,12,1488
942,239,2022-09-19,19:34:00,1,Male,38,Electronics,3.0,500.0,165.0,1500.0,2022,9,19,239
943,498,2022-03-22,22:20:00,41,Female,50,Clothing,4.0,25.0,8.25,100.0,2022,3,22,498
944,532,2022-08-15,18:04:00,92,Female,64,Clothing,4.0,30.0,12.9,120.0,2022,8,15,532
945,669,2022-01-23,20:24:00,110,Male,24,Beauty,4.0,300.0,87.0,1200.0,2022,1,23,669
946,877,2022-10-01,19:52:00,134,Female,58,Clothing,1.0,25.0,6.75,25.0,2022,10,1,877
947,1239,2022-07-08,20:42:00,134,Male,38,Electronics,3.0,500.0,255.0,1500.0,2022,7,8,1239
948,1498,2022-08-29,17:08:00,51,Female,50,Clothing,4.0,25.0,12.5,100.0,2022,8,29,1498
949,1532,2022-03-23,22:48:00,51,Female,64,Clothing,4.0,30.0,15.6,120.0,2022,3,23,1532
950,1669,2022-08-04,22:28:00,83,Male,24,Beauty,4.0,300.0,123.0,1200.0,2022,8,4,1669
951,1877,2023-01-25,20:19:00,72,Female,58,Clothing,1.0,25.0,10.5,25.0,2023,1,25,1877
952,422,2022-08-21,22:34:00,67,Female,28,Clothing,3.0,30.0,13.2,90.0,2022,8,21,422
953,466,2023-01-11,21:52:00,66,Male,63,Electronics,4.0,25.0,13.75,100.0,2023,1,11,466
954,1422,2022-05-07,20:41:00,35,Female,28,Clothing,3.0,30.0,13.5,90.0,2022,5,7,1422
955,1466,2023-01-16,22:27:00,64,Male,63,Electronics,4.0,25.0,10.75,100.0,2023,1,16,1466
956,583,2022-01-28,19:44:00,131,Female,24,Electronics,4.0,25.0,7.75,100.0,2022,1,28,583
957,654,2023-08-14,17:40:00,92,Male,42,Clothing,3.0,25.0,9.25,75.0,2023,8,14,654
958,1583,2023-11-12,22:54:00,102,Female,24,Electronics,4.0,25.0,13.0,100.0,2023,11,12,1583
959,1654,2023-10-13,20:47:00,111,Male,42,Clothing,3.0,25.0,6.25,75.0,2023,10,13,1654
960,40,2022-06-07,21:33:00,78,Male,45,Beauty,1.0,50.0,24.5,50.0,2022,6,7,40
961,699,2022-11-21,22:21:00,129,Female,37,Clothing,4.0,30.0,16.2,120.0,2022,11,21,699
962,727,2023-11-15,18:37:00,32,Male,55,Beauty,3.0,300.0,105.0,900.0,2023,11,15,727
963,830,2022-09-29,20:19:00,77,Female,64,Clothing,3.0,50.0,18.5,150.0,2022,9,29,830
964,1040,2023-12-12,21:24:00,112,Male,45,Beauty,1.0,50.0,21.0,50.0,2023,12,12,1040
965,1699,2023-07-29,21:45:00,23,Female,37,Clothing,4.0,30.0,12.9,120.0,2023,7,29,1699
966,1727,2023-08-08,21:06:00,72,Male,55,Beauty,3.0,300.0,75.0,900.0,2023,8,8,1727
967,1830,2023-03-04,18:04:00,87,Female,64,Clothing,3.0,50.0,21.0,150.0,2023,3,4,1830
968,224,2022-11-11,21:32:00,99,Female,25,Clothing,1.0,50.0,24.0,50.0,2022,11,11,224
969,271,2023-09-12,18:23:00,44,Female,62,Beauty,4.0,30.0,9.3,120.0,2023,9,12,271
970,1224,2022-01-20,17:10:00,103,Female,25,Clothing,1.0,50.0,20.0,50.0,2022,1,20,1224
971,1271,2022-01-19,19:31:00,27,Female,62,Beauty,4.0,30.0,9.0,120.0,2022,1,19,1271
972,36,2023-02-22,22:06:00,40,Male,52,Beauty,3.0,300.0,144.0,900.0,2023,2,22,36
973,157,2022-05-15,21:59:00,98,Male,62,Electronics,4.0,500.0,170.0,2000.0,2022,5,15,157
974,796,2022-10-01,19:50:00,38,Male,43,Beauty,4.0,30.0,7.8,120.0,2022,10,1,796
975,839,2023-11-11,21:02:00,130,Female,20,Electronics,4.0,300.0,96.0,1200.0,2023,11,11,839
976,927,2022-02-21,17:13:00,83,Male,43,Electronics,4.0,500.0,250.0,2000.0,2022,2,21,927
977,1036,2022-08-17,18:03:00,121,Male,52,Beauty,3.0,300.0,117.0,900.0,2022,8,17,1036
978,1157,2022-12-23,21:24:00,81,Male,62,Electronics,4.0,500.0,270.0,2000.0,2022,12,23,1157
979,1796,2023-11-12,18:36:00,69,Male,43,Beauty,4.0,30.0,11.1,120.0,2023,11,12,1796
980,1839,2022-08-28,21:57:00,92,Female,20,Electronics,4.0,300.0,156.0,1200.0,2022,8,28,1839
981,1927,2023-09-06,19:44:00,46,Male,43,Electronics,4.0,500.0,180.0,2000.0,2023,9,6,1927
982,407,2022-07-16,22:17:00,117,Female,46,Electronics,3.0,300.0,138.0,900.0,2022,7,16,407
983,1407,2022-04-10,19:41:00,54,Female,46,Electronics,3.0,300.0,120.0,900.0,2022,4,10,1407
984,46,2022-11-08,17:50:00,54,Female,20,Electronics,4.0,300.0,84.0,1200.0,2022,11,8,46
985,509,2023-07-10,19:35:00,70,Female,37,Electronics,3.0,300.0,141.0,900.0,2023,7,10,509
986,874,2022-01-17,18:14:00,90,Male,60,Beauty,1.0,30.0,12.6,30.0,2022,1,17,874
987,1046,2023-07-21,21:47:00,5,Female,20,Electronics,4.0,300.0,156.0,1200.0,2023,7,21,1046
988,1509,2022-11-25,20:40:00,67,Female,37,Electronics,3.0,300.0,129.0,900.0,2022,11,25,1509
989,1874,2022-05-14,20:58:00,126,Male,60,Beauty,1.0,30.0,12.6,30.0,2022,5,14,1874
990,788,2022-06-20,18:54:00,90,Female,52,Beauty,3.0,300.0,105.0,900.0,2022,6,20,788
991,1788,2022-05-03,20:35:00,98,Female,52,Beauty,3.0,300.0,150.0,900.0,2022,5,3,1788
992,378,2022-11-03,18:16:00,81,Male,50,Beauty,1.0,300.0,165.0,300.0,2022,11,3,378
993,1378,2022-04-28,21:56:00,27,Male,50,Beauty,1.0,300.0,132.0,300.0,2022,4,28,1378
994,480,2022-12-22,22:12:00,126,Female,42,Beauty,4.0,500.0,225.0,2000.0,2022,12,22,480
995,492,2023-12-16,17:52:00,4,Male,61,Beauty,4.0,25.0,6.5,100.0,2023,12,16,492
996,737,2023-03-23,21:11:00,26,Female,33,Clothing,1.0,50.0,14.0,50.0,2023,3,23,737
997,1480,2023-11-26,18:05:00,3,Female,42,Beauty,4.0,500.0,165.0,2000.0,2023,11,26,1480
998,1492,2023-08-26,22:09:00,146,Male,61,Beauty,4.0,25.0,10.0,100.0,2023,8,26,1492
999,1737,2022-11-14,22:32:00,40,Female,33,Clothing,1.0,50.0,14.0,50.0,2022,11,14,1737
1000,684,2023-06-20,18:02:00,54,Female,28,Clothing,2.0,500.0,225.0,1000.0,2023,6,20,684
1001,878,2023-10-26,18:53:00,31,Female,20,Clothing,1.0,30.0,11.7,30.0,2023,10,26,878
1002,1684,2023-01-23,21:40:00,43,Female,28,Clothing,2.0,500.0,200.0,1000.0,2023,1,23,1684
1003,1878,2023-01-24,22:56:00,97,Female,20,Clothing,1.0,30.0,7.5,30.0,2023,1,24,1878
1004,78,2023-02-17,21:08:00,68,Female,47,Clothing,3.0,500.0,265.0,1500.0,2023,2,17,78
1005,260,2023-01-19,21:09:00,107,Male,28,Beauty,2.0,30.0,10.5,60.0,2023,1,19,260
1006,455,2023-11-21,19:15:00,134,Male,31,Electronics,4.0,25.0,13.25,100.0,2023,11,21,455
1007,837,2023-01-15,20:35:00,53,Male,18,Beauty,3.0,30.0,7.5,90.0,2023,1,15,837
1008,1078,2023-05-04,22:20:00,16,Female,47,Clothing,3.0,500.0,125.0,1500.0,2023,5,4,1078
1009,1260,2023-07-19,17:26:00,117,Male,28,Beauty,2.0,30.0,13.5,60.0,2023,7,19,1260
1010,1455,2022-08-27,21:35:00,32,Male,31,Electronics,4.0,25.0,13.75,100.0,2022,8,27,1455
1011,1837,2023-03-29,20:45:00,32,Male,18,Beauty,3.0,30.0,8.1,90.0,2023,3,29,1837
1012,45,2022-03-20,18:27:00,121,Female,55,Electronics,1.0,30.0,10.5,30.0,2022,3,20,45
1013,449,2022-01-03,18:28:00,58,Male,25,Electronics,4.0,50.0,26.5,200.0,2022,1,3,449
1014,1045,2022-02-26,17:28:00,110,Female,55,Electronics,1.0,30.0,9.9,30.0,2022,2,26,1045
1015,1449,2022-04-26,18:42:00,12,Male,25,Electronics,4.0,50.0,23.5,200.0,2022,4,26,1449
1016,904,2022-04-01,20:26:00,43,Male,28,Clothing,1.0,500.0,160.0,500.0,2022,4,1,904
1017,1904,2022-11-25,19:41:00,117,Male,28,Clothing,1.0,500.0,220.0,500.0,2022,11,25,1904
1018,59,2022-11-14,18:28:00,61,Male,62,Clothing,1.0,50.0,27.0,50.0,2022,11,14,59
1019,128,2022-12-21,22:22:00,77,Male,25,Beauty,1.0,500.0,180.0,500.0,2022,12,21,128
